zipcode,city,state,country
73015,Carnegie,OK,US
73016,Cashion,OK,US
73017,Cement,OK,US
73018,Chickasha,OK,US
73019,Norman,OK,US
73020,Choctaw,OK,US
73021,Colony,OK,US
73022,Concho,OK,US
73023,Chickasha,OK,US
73024,Corn,OK,US
73025,Edmond,OK,US
73026,Norman,OK,US
73027,Coyle,OK,US
73028,Crescent,OK,US
73029,Cyril,OK,US
73030,Davis,OK,US
73031,Dibble,OK,US
73032,Dougherty,OK,US
73033,Eakly,OK,US
73034,Edmond,OK,US
73036,El Reno,OK,US
73038,Fort Cobb,OK,US
73039,Davis,OK,US
73040,Geary,OK,US
73041,Gotebo,OK,US
73042,Gracemont,OK,US
73043,Greenfield,OK,US
73044,Guthrie,OK,US
73045,Harrah,OK,US
73047,Hinton,OK,US
73048,Hydro,OK,US
73049,Jones,OK,US
73050,Langston,OK,US
73051,Lexington,OK,US
73052,Lindsay,OK,US
73053,Lookeba,OK,US
73054,Luther,OK,US
73055,Marlow,OK,US
73056,Marshall,OK,US
73057,Maysville,OK,US
73058,Meridian,OK,US
73059,Minco,OK,US
73061,Morrison,OK,US
73062,Mountain View,OK,US
73063,Mulhall,OK,US
73064,Mustang,OK,US
73065,Newcastle,OK,US
73066,Nicoma Park,OK,US
73067,Ninnekah,OK,US
73068,Noble,OK,US
73069,Norman,OK,US
73070,Norman,OK,US
73071,Norman,OK,US
73072,Norman,OK,US
73073,Orlando,OK,US
73074,Paoli,OK,US
73075,Pauls Valley,OK,US
73077,Perry,OK,US
73078,Piedmont,OK,US
73079,Pocasset,OK,US
73080,Purcell,OK,US
73082,Rush Springs,OK,US
73083,Edmond,OK,US
73084,Spencer,OK,US
73085,Yukon,OK,US
73086,Sulphur,OK,US
73089,Tuttle,OK,US
73090,Union City,OK,US
73092,Verden,OK,US
73093,Washington,OK,US
73094,Washita,OK,US
73095,Wayne,OK,US
73096,Weatherford,OK,US
73097,Wheatland,OK,US
73098,Wynnewood,OK,US
73099,Yukon,OK,US
73101,Oklahoma City,OK,US
73102,Oklahoma City,OK,US
73103,Oklahoma City,OK,US
73104,Oklahoma City,OK,US
73105,Oklahoma City,OK,US
73106,Oklahoma City,OK,US
73107,Oklahoma City,OK,US
73108,Oklahoma City,OK,US
73109,Oklahoma City,OK,US
73110,Oklahoma City,OK,US
73111,Oklahoma City,OK,US
73112,Oklahoma City,OK,US
73113,Oklahoma City,OK,US
73114,Oklahoma City,OK,US
73115,Oklahoma City,OK,US
73116,Oklahoma City,OK,US
73117,Oklahoma City,OK,US
73118,Oklahoma City,OK,US
73119,Oklahoma City,OK,US
73120,Oklahoma City,OK,US
73121,Oklahoma City,OK,US
73122,Oklahoma City,OK,US
73123,Oklahoma City,OK,US
73124,Oklahoma City,OK,US
73125,Oklahoma City,OK,US
73126,Oklahoma City,OK,US
73127,Oklahoma City,OK,US
73128,Oklahoma City,OK,US
73129,Oklahoma City,OK,US
73130,Oklahoma City,OK,US
73131,Oklahoma City,OK,US
73132,Oklahoma City,OK,US
73134,Oklahoma City,OK,US
73135,Oklahoma City,OK,US
73136,Oklahoma City,OK,US
73137,Oklahoma City,OK,US
73139,Oklahoma City,OK,US
73140,Oklahoma City,OK,US
73141,Oklahoma City,OK,US
73142,Oklahoma City,OK,US
73143,Oklahoma City,OK,US
73144,Oklahoma City,OK,US
73145,Oklahoma City,OK,US
73146,Oklahoma City,OK,US
73147,Oklahoma City,OK,US
73148,Oklahoma City,OK,US
73149,Oklahoma City,OK,US
73150,Oklahoma City,OK,US
73151,Oklahoma City,OK,US
73152,Oklahoma City,OK,US
73153,Oklahoma City,OK,US
73154,Oklahoma City,OK,US
73155,Oklahoma City,OK,US
73156,Oklahoma City,OK,US
73157,Oklahoma City,OK,US
73159,Oklahoma City,OK,US
73160,Oklahoma City,OK,US
73162,Oklahoma City,OK,US
73163,Oklahoma City,OK,US
73164,Oklahoma City,OK,US
73165,Oklahoma City,OK,US
73167,Oklahoma City,OK,US
73169,Oklahoma City,OK,US
73170,Oklahoma City,OK,US
73172,Oklahoma City,OK,US
73173,Oklahoma City,OK,US
73178,Oklahoma City,OK,US
73179,Oklahoma City,OK,US
73184,Oklahoma City,OK,US
73185,Oklahoma City,OK,US
73189,Oklahoma City,OK,US
73190,Oklahoma City,OK,US
73193,Oklahoma City,OK,US
73194,Oklahoma City,OK,US
73195,Oklahoma City,OK,US
73196,Oklahoma City,OK,US
73197,Oklahoma City,OK,US
73198,Oklahoma City,OK,US
73199,Oklahoma City,OK,US
73301,Austin,TX,US
73344,Austin,TX,US
73401,Ardmore,OK,US
73402,Ardmore,OK,US
73403,Ardmore,OK,US
73425,Countyline,OK,US
73430,Burneyville,OK,US
73432,Coleman,OK,US
73433,Elmore City,OK,US
73434,Foster,OK,US
73435,Fox,OK,US
73436,Gene Autry,OK,US
73437,Graham,OK,US
73438,Healdton,OK,US
73439,Kingston,OK,US
73440,Lebanon,OK,US
73441,Leon,OK,US
73442,Loco,OK,US
73443,Lone Grove,OK,US
73444,Hennepin,OK,US
73446,Madill,OK,US
73447,Mannsville,OK,US
73448,Marietta,OK,US
73449,Mead,OK,US
73450,Milburn,OK,US
73451,Ardmore,OK,US
73453,Overbrook,OK,US
73454,Ardmore,OK,US
73455,Ravia,OK,US
73456,Ringling,OK,US
73458,Springer,OK,US
73459,Thackerville,OK,US
73460,Tishomingo,OK,US
73461,Wapanucka,OK,US
73463,Wilson,OK,US
73481,Ratliff City,OK,US
73487,Tatums,OK,US
73488,Tussy,OK,US
73491,Velma,OK,US
73501,Lawton,OK,US
73502,Lawton,OK,US
73503,Fort Sill,OK,US
73505,Lawton,OK,US
73506,Lawton,OK,US
73507,Lawton,OK,US
73520,Addington,OK,US
73521,Altus,OK,US
73522,Altus,OK,US
73523,Altus AFB,OK,US
73526,Blair,OK,US
73527,Cache,OK,US
73528,Chattanooga,OK,US
73529,Comanche,OK,US
73530,Davidson,OK,US
73531,Devol,OK,US
73532,Duke,OK,US
73533,Duncan,OK,US
73534,Duncan,OK,US
73536,Duncan,OK,US
73537,Eldorado,OK,US
73538,Elgin,OK,US
73539,Elmer,OK,US
73540,Faxon,OK,US
73541,Fletcher,OK,US
73542,Frederick,OK,US
73543,Geronimo,OK,US
73544,Gould,OK,US
73546,Grandfield,OK,US
73547,Granite,OK,US
73548,Hastings,OK,US
73549,Headrick,OK,US
73550,Hollis,OK,US
73551,Hollister,OK,US
73552,Indiahoma,OK,US
73553,Loveland,OK,US
73554,Mangum,OK,US
73555,Manitou,OK,US
73556,Martha,OK,US
73557,Medicine Park,OK,US
73558,Meers,OK,US
73559,Mountain Park,OK,US
73560,Olustee,OK,US
73561,Oscar,OK,US
73562,Randlett,OK,US
73564,Roosevelt,OK,US
73565,Ryan,OK,US
73566,Snyder,OK,US
73567,Sterling,OK,US
73568,Temple,OK,US
73569,Terral,OK,US
73570,Tipton,OK,US
73571,Vinson,OK,US
73572,Walters,OK,US
73573,Waurika,OK,US
73601,Clinton,OK,US
73620,Arapaho,OK,US
73622,Bessie,OK,US
73624,Burns Flat,OK,US
73625,Butler,OK,US
73626,Canute,OK,US
73627,Carter,OK,US
73628,Cheyenne,OK,US
73632,Cordell,OK,US
73638,Crawford,OK,US
73639,Custer City,OK,US
73641,Dill City,OK,US
73642,Durham,OK,US
73644,Elk City,OK,US
73645,Erick,OK,US
73646,Fay,OK,US
73647,Foss,OK,US
73648,Elk City,OK,US
73650,Hammon,OK,US
73651,Hobart,OK,US
73654,Leedey,OK,US
73655,Lone Wolf,OK,US
73658,Oakwood,OK,US
73659,Putnam,OK,US
73660,Reydon,OK,US
73661,Rocky,OK,US
73662,Sayre,OK,US
73663,Seiling,OK,US
73664,Sentinel,OK,US
73666,Sweetwater,OK,US
73667,Taloga,OK,US
73668,Texola,OK,US
73669,Thomas,OK,US
73673,Willow,OK,US
73701,Enid,OK,US
73702,Enid,OK,US
73703,Enid,OK,US
73705,Enid,OK,US
73706,Enid,OK,US
73716,Aline,OK,US
73717,Alva,OK,US
73718,Ames,OK,US
73719,Amorita,OK,US
73720,Bison,OK,US
73722,Burlington,OK,US
73724,Canton,OK,US
73726,Carmen,OK,US
73727,Carrier,OK,US
73728,Cherokee,OK,US
73729,Cleo Springs,OK,US
73730,Covington,OK,US
73731,Dacoma,OK,US
73733,Douglas,OK,US
73734,Dover,OK,US
73735,Drummond,OK,US
73736,Fairmont,OK,US
73737,Fairview,OK,US
73738,Garber,OK,US
73739,Goltry,OK,US
73741,Helena,OK,US
73742,Hennessey,OK,US
73743,Hillsdale,OK,US
73744,Hitchcock,OK,US
73746,Hopeton,OK,US
73747,Isabella,OK,US
73749,Jet,OK,US
73750,Kingfisher,OK,US
73753,Kremlin,OK,US
73754,Lahoma,OK,US
73755,Longdale,OK,US
73756,Loyal,OK,US
73757,Lucien,OK,US
73758,Manchester,OK,US
73759,Medford,OK,US
73760,Meno,OK,US
73761,Nash,OK,US
73762,Okarche,OK,US
73763,Okeene,OK,US
73764,Omega,OK,US
73766,Pond Creek,OK,US
73768,Ringwood,OK,US
73770,Southard,OK,US
73771,Wakita,OK,US
73772,Watonga,OK,US
73773,Waukomis,OK,US
73801,Woodward,OK,US
73802,Woodward,OK,US
73832,Arnett,OK,US
73834,Buffalo,OK,US
73835,Camargo,OK,US
73838,Chester,OK,US
73840,Fargo,OK,US
73841,Fort Supply,OK,US
73842,Freedom,OK,US
73843,Gage,OK,US
73844,Gate,OK,US
73848,Laverne,OK,US
73851,May,OK,US
73852,Mooreland,OK,US
73853,Mutual,OK,US
73855,Rosston,OK,US
73857,Sharon,OK,US
73858,Shattuck,OK,US
73859,Vici,OK,US
73860,Waynoka,OK,US
73901,Adams,OK,US
73931,Balko,OK,US
73932,Beaver,OK,US
73933,Boise City,OK,US
73937,Felt,OK,US
73938,Forgan,OK,US
73939,Goodwell,OK,US
73942,Guymon,OK,US
73944,Hardesty,OK,US
73945,Hooker,OK,US
73946,Kenton,OK,US
73947,Keyes,OK,US
73949,Texhoma,OK,US
73950,Turpin,OK,US
73951,Tyrone,OK,US
73960,Texhoma,TX,US
74001,Avant,OK,US
74002,Barnsdall,OK,US
74003,Bartlesville,OK,US
74004,Bartlesville,OK,US
74005,Bartlesville,OK,US
74006,Bartlesville,OK,US
74008,Bixby,OK,US
74010,Bristow,OK,US
74011,Broken Arrow,OK,US
74012,Broken Arrow,OK,US
74013,Broken Arrow,OK,US
74014,Broken Arrow,OK,US
74015,Catoosa,OK,US
74016,Chelsea,OK,US
74017,Claremore,OK,US
74018,Claremore,OK,US
74019,Claremore,OK,US
74020,Cleveland,OK,US
74021,Collinsville,OK,US
74022,Copan,OK,US
74023,Cushing,OK,US
74026,Davenport,OK,US
74027,Delaware,OK,US
74028,Depew,OK,US
74029,Dewey,OK,US
74030,Drumright,OK,US
74031,Foyil,OK,US
74032,Glencoe,OK,US
74033,Glenpool,OK,US
74034,Hallett,OK,US
74035,Hominy,OK,US
74036,Inola,OK,US
74037,Jenks,OK,US
74038,Jennings,OK,US
74039,Kellyville,OK,US
74041,Kiefer,OK,US
74042,Lenapah,OK,US
74043,Leonard,OK,US
74044,Mannford,OK,US
74045,Maramec,OK,US
74046,Milfay,OK,US
74047,Mounds,OK,US
74048,Nowata,OK,US
74050,Oakhurst,OK,US
74051,Ochelata,OK,US
74052,Oilton,OK,US
74053,Oologah,OK,US
74054,Osage,OK,US
74055,Owasso,OK,US
74056,Pawhuska,OK,US
74058,Pawnee,OK,US
74059,Perkins,OK,US
74060,Prue,OK,US
74061,Ramona,OK,US
74062,Ripley,OK,US
74063,Sand Springs,OK,US
74066,Sapulpa,OK,US
74067,Sapulpa,OK,US
74068,Shamrock,OK,US
74070,Skiatook,OK,US
74071,Slick,OK,US
74072,S Coffeyville,OK,US
74073,Sperry,OK,US
74074,Stillwater,OK,US
74075,Stillwater,OK,US
74076,Stillwater,OK,US
74077,Stillwater,OK,US
74078,Stillwater,OK,US
74079,Stroud,OK,US
74080,Talala,OK,US
74081,Terlton,OK,US
74082,Vera,OK,US
74083,Wann,OK,US
74084,Wynona,OK,US
74085,Yale,OK,US
74101,Tulsa,OK,US
74102,Tulsa,OK,US
74103,Tulsa,OK,US
74104,Tulsa,OK,US
74105,Tulsa,OK,US
74106,Tulsa,OK,US
74107,Tulsa,OK,US
74108,Tulsa,OK,US
74110,Tulsa,OK,US
74112,Tulsa,OK,US
74114,Tulsa,OK,US
74115,Tulsa,OK,US
74116,Tulsa,OK,US
74117,Tulsa,OK,US
74119,Tulsa,OK,US
74120,Tulsa,OK,US
74121,Tulsa,OK,US
74126,Tulsa,OK,US
74127,Tulsa,OK,US
74128,Tulsa,OK,US
74129,Tulsa,OK,US
74130,Tulsa,OK,US
74131,Tulsa,OK,US
74132,Tulsa,OK,US
74133,Tulsa,OK,US
74134,Tulsa,OK,US
74135,Tulsa,OK,US
74136,Tulsa,OK,US
74137,Tulsa,OK,US
74141,Tulsa,OK,US
74145,Tulsa,OK,US
74146,Tulsa,OK,US
74147,Tulsa,OK,US
74148,Tulsa,OK,US
74149,Tulsa,OK,US
74150,Tulsa,OK,US
74152,Tulsa,OK,US
74153,Tulsa,OK,US
74155,Tulsa,OK,US
74156,Tulsa,OK,US
74157,Tulsa,OK,US
74158,Tulsa,OK,US
74159,Tulsa,OK,US
74169,Tulsa,OK,US
74170,Tulsa,OK,US
74171,Tulsa,OK,US
74172,Tulsa,OK,US
74182,Tulsa,OK,US
74183,Tulsa,OK,US
74184,Tulsa,OK,US
74186,Tulsa,OK,US
74187,Tulsa,OK,US
74189,Tulsa,OK,US
74192,Tulsa,OK,US
74193,Tulsa,OK,US
74194,Tulsa,OK,US
74301,Vinita,OK,US
74330,Adair,OK,US
74331,Afton,OK,US
74332,Big Cabin,OK,US
74333,Bluejacket,OK,US
74335,Cardin,OK,US
74337,Chouteau,OK,US
74338,Colcord,OK,US
74339,Commerce,OK,US
74340,Disney,OK,US
74342,Eucha,OK,US
74343,Fairland,OK,US
74344,Grove,OK,US
74345,Grove,OK,US
74346,Jay,OK,US
74347,Kansas,OK,US
74349,Ketchum,OK,US
74350,Langley,OK,US
74352,Locust Grove,OK,US
74354,Miami,OK,US
74355,Miami,OK,US
74358,North Miami,OK,US
74359,Oaks,OK,US
74360,Picher,OK,US
74361,Pryor,OK,US
74362,Pryor,OK,US
74363,Quapaw,OK,US
74364,Rose,OK,US
74365,Salina,OK,US
74366,Spavinaw,OK,US
74367,Strang,OK,US
74368,Twin Oaks,OK,US
74369,Welch,OK,US
74370,Wyandotte,OK,US
74401,Muskogee,OK,US
74402,Muskogee,OK,US
74403,Muskogee,OK,US
74421,Beggs,OK,US
74422,Boynton,OK,US
74423,Braggs,OK,US
74425,Canadian,OK,US
74426,Checotah,OK,US
74427,Cookson,OK,US
74428,Council Hill,OK,US
74429,Coweta,OK,US
74430,Crowder,OK,US
74431,Dewar,OK,US
74432,Eufaula,OK,US
74434,Fort Gibson,OK,US
74435,Gore,OK,US
74436,Haskell,OK,US
74437,Henryetta,OK,US
74438,Hitchita,OK,US
74439,Braggs,OK,US
74440,Hoyt,OK,US
74441,Hulbert,OK,US
74442,Indianola,OK,US
74444,Moodys,OK,US
74445,Morris,OK,US
74446,Okay,OK,US
74447,Okmulgee,OK,US
74450,Oktaha,OK,US
74451,Park Hill,OK,US
74452,Peggs,OK,US
74454,Porter,OK,US
74455,Porum,OK,US
74456,Preston,OK,US
74457,Proctor,OK,US
74458,Redbird,OK,US
74459,Rentiesville,OK,US
74460,Schulter,OK,US
74461,Stidham,OK,US
74462,Stigler,OK,US
74463,Taft,OK,US
74464,Tahlequah,OK,US
74465,Tahlequah,OK,US
74467,Wagoner,OK,US
74468,Wainwright,OK,US
74469,Warner,OK,US
74470,Webbers Falls,OK,US
74471,Welling,OK,US
74472,Whitefield,OK,US
74477,Wagoner,OK,US
74501,Mcalester,OK,US
74502,Mcalester,OK,US
74521,Albion,OK,US
74522,Alderson,OK,US
74523,Antlers,OK,US
74525,Atoka,OK,US
74528,Blanco,OK,US
74529,Blocker,OK,US
74530,Bromide,OK,US
74531,Calvin,OK,US
74533,Caney,OK,US
74534,Centrahoma,OK,US
74535,Clarita,OK,US
74536,Clayton,OK,US
74538,Coalgate,OK,US
74540,Daisy,OK,US
74542,Atoka,OK,US
74543,Finley,OK,US
74545,Gowen,OK,US
74546,Haileyville,OK,US
74547,Hartshorne,OK,US
74549,Honobia,OK,US
74552,Kinta,OK,US
74553,Kiowa,OK,US
74554,Krebs,OK,US
74555,Lane,OK,US
74556,Lehigh,OK,US
74557,Moyers,OK,US
74558,Nashoba,OK,US
74559,Panola,OK,US
74560,Pittsburg,OK,US
74561,Quinton,OK,US
74562,Rattan,OK,US
74563,Red Oak,OK,US
74565,Savanna,OK,US
74567,Snow,OK,US
74569,Stringtown,OK,US
74570,Stuart,OK,US
74571,Talihina,OK,US
74572,Tupelo,OK,US
74574,Tuskahoma,OK,US
74576,Wardville,OK,US
74577,Whitesboro,OK,US
74578,Wilburton,OK,US
74601,Ponca City,OK,US
74602,Ponca City,OK,US
74604,Ponca City,OK,US
74630,Billings,OK,US
74631,Blackwell,OK,US
74632,Braman,OK,US
74633,Burbank,OK,US
74636,Deer Creek,OK,US
74637,Fairfax,OK,US
74640,Hunter,OK,US
74641,Kaw City,OK,US
74643,Lamont,OK,US
74644,Marland,OK,US
74646,Nardin,OK,US
74647,Newkirk,OK,US
74650,Ralston,OK,US
74651,Red Rock,OK,US
74652,Shidler,OK,US
74653,Tonkawa,OK,US
74701,Durant,OK,US
74702,Durant,OK,US
74720,Achille,OK,US
74721,Albany,OK,US
74722,Battiest,OK,US
74723,Bennington,OK,US
74724,Bethel,OK,US
74726,Bokchito,OK,US
74727,Boswell,OK,US
74728,Broken Bow,OK,US
74729,Caddo,OK,US
74730,Calera,OK,US
74731,Cartwright,OK,US
74733,Colbert,OK,US
74734,Eagletown,OK,US
74735,Fort Towson,OK,US
74736,Garvin,OK,US
74737,Golden,OK,US
74738,Grant,OK,US
74740,Haworth,OK,US
74741,Hendrix,OK,US
74743,Hugo,OK,US
74745,Idabel,OK,US
74747,Kemp,OK,US
74748,Kenefic,OK,US
74750,Millerton,OK,US
74752,Pickens,OK,US
74753,Platter,OK,US
74754,Ringold,OK,US
74755,Rufe,OK,US
74756,Sawyer,OK,US
74759,Soper,OK,US
74760,Spencerville,OK,US
74761,Swink,OK,US
74764,Valliant,OK,US
74766,Wright City,OK,US
74801,Shawnee,OK,US
74802,Shawnee,OK,US
74804,Shawnee,OK,US
74818,Seminole,OK,US
74820,Ada,OK,US
74821,Ada,OK,US
74824,Agra,OK,US
74825,Allen,OK,US
74826,Asher,OK,US
74827,Atwood,OK,US
74829,Boley,OK,US
74830,Bowlegs,OK,US
74831,Byars,OK,US
74832,Carney,OK,US
74833,Castle,OK,US
74834,Chandler,OK,US
74836,Connerville,OK,US
74837,Cromwell,OK,US
74839,Dustin,OK,US
74840,Earlsboro,OK,US
74842,Fittstown,OK,US
74843,Fitzhugh,OK,US
74844,Francis,OK,US
74845,Hanna,OK,US
74848,Holdenville,OK,US
74849,Konawa,OK,US
74850,Lamar,OK,US
74851,Mcloud,OK,US
74852,Macomb,OK,US
74854,Maud,OK,US
74855,Meeker,OK,US
74856,Mill Creek,OK,US
74857,Newalla,OK,US
74859,Okemah,OK,US
74860,Paden,OK,US
74864,Prague,OK,US
74865,Roff,OK,US
74866,Saint Louis,OK,US
74867,Sasakwa,OK,US
74868,Seminole,OK,US
74869,Sparks,OK,US
74871,Stonewall,OK,US
74872,Stratford,OK,US
74873,Tecumseh,OK,US
74875,Tryon,OK,US
74878,Wanette,OK,US
74880,Weleetka,OK,US
74881,Wellston,OK,US
74883,Wetumka,OK,US
74884,Wewoka,OK,US
74901,Arkoma,OK,US
74902,Pocola,OK,US
74930,Bokoshe,OK,US
74931,Bunch,OK,US
74932,Cameron,OK,US
74935,Fanshawe,OK,US
74936,Gans,OK,US
74937,Heavener,OK,US
74939,Hodgen,OK,US
74940,Howe,OK,US
74941,Keota,OK,US
74942,Leflore,OK,US
74943,Lequire,OK,US
74944,Mccurtain,OK,US
74945,Marble City,OK,US
74946,Moffett,OK,US
74947,Monroe,OK,US
74948,Muldrow,OK,US
74949,Muse,OK,US
74951,Panama,OK,US
74953,Poteau,OK,US
74954,Roland,OK,US
74955,Sallisaw,OK,US
74956,Shady Point,OK,US
74957,Smithville,OK,US
74959,Spiro,OK,US
74960,Stilwell,OK,US
74962,Vian,OK,US
74963,Watson,OK,US
74964,Watts,OK,US
74965,Westville,OK,US
74966,Wister,OK,US
75001,Addison,TX,US
75002,Allen,TX,US
75006,Carrollton,TX,US
75007,Carrollton,TX,US
75009,Celina,TX,US
75010,Carrollton,TX,US
75011,Carrollton,TX,US
75013,Allen,TX,US
75014,Irving,TX,US
75015,Irving,TX,US
75016,Irving,TX,US
75017,Irving,TX,US
75019,Coppell,TX,US
75020,Denison,TX,US
75021,Denison,TX,US
75022,Flower Mound,TX,US
75023,Plano,TX,US
75024,Plano,TX,US
75025,Plano,TX,US
75026,Plano,TX,US
75027,Flower Mound,TX,US
75028,Flower Mound,TX,US
75029,Lewisville,TX,US
75030,Rowlett,TX,US
75032,Rockwall,TX,US
75033,Frisco,TX,US
75034,Frisco,TX,US
75035,Frisco,TX,US
75036,Frisco,TX,US
75037,Irving,TX,US
75038,Irving,TX,US
75039,Irving,TX,US
75040,Garland,TX,US
75041,Garland,TX,US
75042,Garland,TX,US
75043,Garland,TX,US
75044,Garland,TX,US
75045,Garland,TX,US
75046,Garland,TX,US
75047,Garland,TX,US
75048,Sachse,TX,US
75049,Garland,TX,US
75050,Grand Prairie,TX,US
75051,Grand Prairie,TX,US
75052,Grand Prairie,TX,US
75053,Grand Prairie,TX,US
75054,Grand Prairie,TX,US
75056,The Colony,TX,US
75057,Lewisville,TX,US
75058,Gunter,TX,US
75059,Irving,TX,US
75060,Irving,TX,US
75061,Irving,TX,US
75062,Irving,TX,US
75063,Irving,TX,US
75064,Irving,TX,US
75065,Lake Dallas,TX,US
75067,Lewisville,TX,US
75068,Little Elm,TX,US
75069,Mckinney,TX,US
75070,Mckinney,TX,US
75071,Mckinney,TX,US
75072,Mckinney,TX,US
75074,Plano,TX,US
75075,Plano,TX,US
75076,Pottsboro,TX,US
75077,Lewisville,TX,US
75078,Prosper,TX,US
75080,Richardson,TX,US
75081,Richardson,TX,US
75082,Richardson,TX,US
75083,Richardson,TX,US
75085,Richardson,TX,US
75086,Plano,TX,US
75087,Rockwall,TX,US
75088,Rowlett,TX,US
75089,Rowlett,TX,US
75090,Sherman,TX,US
75091,Sherman,TX,US
75092,Sherman,TX,US
75093,Plano,TX,US
75094,Plano,TX,US
75097,Weston,TX,US
75098,Wylie,TX,US
75099,Coppell,TX,US
75101,Bardwell,TX,US
75102,Barry,TX,US
75103,Canton,TX,US
75104,Cedar Hill,TX,US
75105,Chatfield,TX,US
75106,Cedar Hill,TX,US
75109,Corsicana,TX,US
75110,Corsicana,TX,US
75114,Crandall,TX,US
75115,Desoto,TX,US
75116,Duncanville,TX,US
75117,Edgewood,TX,US
75118,Elmo,TX,US
75119,Ennis,TX,US
75120,Ennis,TX,US
75121,Copeville,TX,US
75123,Desoto,TX,US
75124,Eustace,TX,US
75125,Ferris,TX,US
75126,Forney,TX,US
75127,Fruitvale,TX,US
75132,Fate,TX,US
75134,Lancaster,TX,US
75135,Caddo Mills,TX,US
75137,Duncanville,TX,US
75138,Duncanville,TX,US
75140,Grand Saline,TX,US
75141,Hutchins,TX,US
75142,Kaufman,TX,US
75143,Kemp,TX,US
75144,Kerens,TX,US
75146,Lancaster,TX,US
75147,Mabank,TX,US
75148,Malakoff,TX,US
75149,Mesquite,TX,US
75150,Mesquite,TX,US
75151,Corsicana,TX,US
75152,Palmer,TX,US
75153,Powell,TX,US
75154,Red Oak,TX,US
75155,Rice,TX,US
75156,Mabank,TX,US
75157,Rosser,TX,US
75158,Scurry,TX,US
75159,Seagoville,TX,US
75160,Terrell,TX,US
75161,Terrell,TX,US
75163,Trinidad,TX,US
75164,Josephine,TX,US
75165,Waxahachie,TX,US
75166,Lavon,TX,US
75167,Waxahachie,TX,US
75168,Waxahachie,TX,US
75169,Wills Point,TX,US
75172,Wilmer,TX,US
75173,Nevada,TX,US
75180,Balch Springs,TX,US
75181,Mesquite,TX,US
75182,Sunnyvale,TX,US
75185,Mesquite,TX,US
75187,Mesquite,TX,US
75189,Royse City,TX,US
75201,Dallas,TX,US
75202,Dallas,TX,US
75203,Dallas,TX,US
75204,Dallas,TX,US
75205,Dallas,TX,US
75206,Dallas,TX,US
75207,Dallas,TX,US
75208,Dallas,TX,US
75209,Dallas,TX,US
75210,Dallas,TX,US
75211,Dallas,TX,US
75212,Dallas,TX,US
75214,Dallas,TX,US
75215,Dallas,TX,US
75216,Dallas,TX,US
75217,Dallas,TX,US
75218,Dallas,TX,US
75219,Dallas,TX,US
75220,Dallas,TX,US
75221,Dallas,TX,US
75222,Dallas,TX,US
75223,Dallas,TX,US
75224,Dallas,TX,US
75225,Dallas,TX,US
75226,Dallas,TX,US
75227,Dallas,TX,US
75228,Dallas,TX,US
75229,Dallas,TX,US
75230,Dallas,TX,US
75231,Dallas,TX,US
75232,Dallas,TX,US
75233,Dallas,TX,US
75234,Dallas,TX,US
75235,Dallas,TX,US
75236,Dallas,TX,US
75237,Dallas,TX,US
75238,Dallas,TX,US
75240,Dallas,TX,US
75241,Dallas,TX,US
75242,Dallas,TX,US
75243,Dallas,TX,US
75244,Dallas,TX,US
75245,Dallas,TX,US
75246,Dallas,TX,US
75247,Dallas,TX,US
75248,Dallas,TX,US
75249,Dallas,TX,US
75250,Dallas,TX,US
75251,Dallas,TX,US
75252,Dallas,TX,US
75253,Dallas,TX,US
75254,Dallas,TX,US
75258,Dallas,TX,US
75260,Dallas,TX,US
75261,Dallas,TX,US
75262,Dallas,TX,US
75263,Dallas,TX,US
75264,Dallas,TX,US
75265,Dallas,TX,US
75266,Dallas,TX,US
75267,Dallas,TX,US
75270,Dallas,TX,US
75275,Dallas,TX,US
75277,Dallas,TX,US
75283,Dallas,TX,US
75284,Dallas,TX,US
75285,Dallas,TX,US
75286,Dallas,TX,US
75287,Dallas,TX,US
75301,Dallas,TX,US
75303,Dallas,TX,US
75310,Dallas,TX,US
75312,Dallas,TX,US
75313,Dallas,TX,US
75315,Dallas,TX,US
75320,Dallas,TX,US
75323,Dallas,TX,US
75326,Dallas,TX,US
75334,Dallas,TX,US
75336,Dallas,TX,US
75339,Dallas,TX,US
75340,Dallas,TX,US
75342,Dallas,TX,US
75343,Dallas,TX,US
75344,Dallas,TX,US
75353,Dallas,TX,US
75354,Dallas,TX,US
75355,Dallas,TX,US
75356,Dallas,TX,US
75357,Dallas,TX,US
75358,Dallas,TX,US
75359,Dallas,TX,US
75360,Dallas,TX,US
75363,Dallas,TX,US
75364,Dallas,TX,US
75367,Dallas,TX,US
75368,Dallas,TX,US
75370,Dallas,TX,US
75371,Dallas,TX,US
75372,Dallas,TX,US
75373,Dallas,TX,US
75374,Dallas,TX,US
75376,Dallas,TX,US
75378,Dallas,TX,US
75379,Dallas,TX,US
75380,Dallas,TX,US
75381,Dallas,TX,US
75382,Dallas,TX,US
75386,Dallas,TX,US
75387,Dallas,TX,US
75388,Dallas,TX,US
75389,Dallas,TX,US
75390,Dallas,TX,US
75391,Dallas,TX,US
75392,Dallas,TX,US
75393,Dallas,TX,US
75394,Dallas,TX,US
75395,Dallas,TX,US
75396,Dallas,TX,US
75397,Dallas,TX,US
75398,Dallas,TX,US
75401,Greenville,TX,US
75402,Greenville,TX,US
75403,Greenville,TX,US
75404,Greenville,TX,US
75407,Princeton,TX,US
75409,Anna,TX,US
